E,F,L,A,dL,materials,mat
69.0,6889,5,4854,0.10284361321605369,알루미늄,4
69.0,16843,4,6535,0.14941175166051252,알루미늄,4
69.0,23530,9,4702,0.6527287185841363,알루미늄,4
69.0,5940,8,4719,0.1459410155062329,알루미늄,4
69.0,14010,6,7468,0.16313080738687968,알루미늄,4
69.0,36700,2,7973,0.13342131141879204,알루미늄,4
69.0,6419,3,9087,0.03071277170922627,알루미늄,4
69.0,5625,9,7666,0.09570775530575437,알루미늄,4
69.0,13792,3,2381,0.25184887606595696,알루미늄,4
69.0,37734,6,8275,0.39652173913043476,알루미늄,4
69.0,22867,1,576,0.5753572866344605,알루미늄,4
69.0,6942,1,7831,0.012847490186716118,알루미늄,4
69.0,35798,4,9907,0.20947273410836723,알루미늄,4
69.0,7579,6,6095,0.10812854442344046,알루미늄,4
69.0,19775,2,4915,0.11662022498415085,알루미늄,4
69.0,33203,1,4369,0.11014028348608941,알루미늄,4
69.0,12704,8,1662,0.8862379881058268,알루미늄,4
69.0,37097,6,1238,2.605675352953572,알루미늄,4
69.0,7283,3,9159,0.03457278894126471,알루미늄,4
69.0,29423,4,8107,0.21039609712844332,알루미늄,4
69.0,27426,4,2146,0.7408728068398234,알루미늄,4
69.0,34234,7,4636,0.7491403133635943,알루미늄,4
69.0,31281,6,3437,0.7914131383537211,알루미늄,4
69.0,27205,6,7283,0.3248183679682883,알루미늄,4
69.0,22696,4,4251,0.30950603268114235,알루미늄,4
69.0,12520,8,4113,0.3529283255284587,알루미늄,4
69.0,32729,3,7742,0.18380263497804186,알루미늄,4
69.0,30637,9,7709,0.5183720890884173,알루미늄,4
69.0,35705,8,4518,0.9162705057387198,알루미늄,4
69.0,17950,2,8123,0.06405144097900575,알루미늄,4
69.0,38468,7,8746,0.44620977871457596,알루미늄,4
69.0,1461,5,1186,0.08926607522545642,알루미늄,4
69.0,34157,8,5276,0.7506125633165222,알루미늄,4
69.0,38022,5,7757,0.3551911036875529,알루미늄,4
69.0,3047,9,5085,0.07815826599974349,알루미늄,4
69.0,37221,7,7688,0.49116070216712665,알루미늄,4
69.0,35695,7,5229,0.6925285683797994,알루미늄,4
69.0,26248,2,5768,0.13190214878691028,알루미늄,4
69.0,11318,5,1446,0.5671818309379197,알루미늄,4
69.0,5109,8,4112,0.1440534596514972,알루미늄,4
69.0,21722,1,6388,0.049281714809470654,알루미늄,4
69.0,5411,9,8988,0.07852498984152784,알루미늄,4
69.0,28189,1,6531,0.06255339639933516,알루미늄,4
69.0,25081,9,8806,0.3715006566668971,알루미늄,4
69.0,10088,1,248,0.5895278167367929,알루미늄,4
69.0,36696,4,1423,1.4949433224357602,알루미늄,4
69.0,30671,9,4333,0.923278379273322,알루미늄,4
69.0,15078,6,3731,0.3514152867281181,알루미늄,4
69.0,38783,8,6726,0.6685369774226773,알루미늄,4
69.0,16024,8,733,2.5345908219150997,알루미늄,4
69.0,27761,1,6755,0.059560819146311374,알루미늄,4
69.0,8772,5,8731,0.07280405153052841,알루미늄,4
69.0,5329,4,3367,0.09175157001243958,알루미늄,4
69.0,7847,3,1278,0.2669592433830033,알루미늄,4
69.0,20151,9,9599,0.2738192837116185,알루미늄,4
69.0,4626,9,2898,0.2082095598163651,알루미늄,4
69.0,9180,4,7419,0.07173121890328592,알루미늄,4
69.0,18942,6,3420,0.4816170861937452,알루미늄,4
69.0,11803,3,751,0.683320789671742,알루미늄,4
69.0,1409,7,1038,0.13770908380106672,알루미늄,4
69.0,21577,2,1989,0.314439562521404,알루미늄,4
69.0,21642,8,8752,0.2867021699387966,알루미늄,4
69.0,29259,4,3914,0.4333607340427895,알루미늄,4
69.0,30457,3,5067,0.2613415021322968,알루미늄,4
69.0,22963,6,1195,1.6709477897034746,알루미늄,4
69.0,30713,7,3966,0.7856307600108166,알루미늄,4
69.0,1460,1,6532,0.003239347870461585,알루미늄,4
69.0,23310,5,5431,0.3110164674613531,알루미늄,4
69.0,13850,2,3890,0.10320032785663723,알루미늄,4
69.0,29574,4,8007,0.21411699545506377,알루미늄,4
69.0,11908,1,3408,0.05063958631013132,알루미늄,4
69.0,27573,7,5101,0.5483749989345652,알루미늄,4
69.0,9502,6,1593,0.5186822784464642,알루미늄,4
69.0,35559,3,4382,0.3528168594844522,알루미늄,4
69.0,2556,1,3668,0.01009909440045517,알루미늄,4
69.0,6388,7,2963,0.2187168312570006,알루미늄,4
69.0,1861,7,2431,0.07766232062907255,알루미늄,4
69.0,14672,4,874,0.9731701654893377,알루미늄,4
69.0,15261,1,3898,0.05674035737390412,알루미늄,4
69.0,10327,1,1655,0.0904330312185297,알루미늄,4
69.0,10471,7,208,5.107093088071349,알루미늄,4
69.0,25333,5,7744,0.2370512187088274,알루미늄,4
69.0,35954,3,3464,0.45127522843659,알루미늄,4
69.0,36617,1,6115,0.08678350930830578,알루미늄,4
69.0,33445,9,787,5.543063919120491,알루미늄,4
69.0,33861,3,2740,0.5373056172643605,알루미늄,4
69.0,34511,3,3265,0.45956455156801385,알루미늄,4
69.0,30125,3,2267,0.5777603037916419,알루미늄,4
69.0,23187,4,1048,1.2826086956521738,알루미늄,4
69.0,1534,3,3259,0.020465066638205905,알루미늄,4
69.0,24988,3,6074,0.17886644428855708,알루미늄,4
69.0,2656,4,9917,0.015525966975169267,알루미늄,4
69.0,24608,6,2054,1.0417848524617925,알루미늄,4
69.0,7709,8,9181,0.0973529137838226,알루미늄,4
69.0,22817,5,3650,0.4529878896168354,알루미늄,4
69.0,36167,9,9566,0.49314601532601876,알루미늄,4
69.0,3317,7,9353,0.03597853591113136,알루미늄,4
69.0,7928,7,9639,0.08344121330765264,알루미늄,4
69.0,38753,5,5559,0.5051607134011695,알루미늄,4
69.0,18183,4,215,4.902730030333671,알루미늄,4
69.0,5448,8,8792,0.07184396882541441,알루미늄,4
69.0,10681,3,1062,0.43727994759682304,알루미늄,4
69.0,34566,3,8218,0.18287534256721724,알루미늄,4
69.0,7166,9,1355,0.6898122894272422,알루미늄,4
69.0,20391,2,2283,0.25888895237006987,알루미늄,4
69.0,36043,3,7920,0.1978645147123408,알루미늄,4
69.0,30474,5,9894,0.22319192132254068,알루미늄,4
69.0,31170,4,1074,1.6824548619544977,알루미늄,4
69.0,14475,7,2208,0.6650716761184625,알루미늄,4
69.0,38292,6,9839,0.33842251554373237,알루미늄,4
69.0,13625,5,7916,0.12472446192265162,알루미늄,4
69.0,28825,6,9660,0.2594743001170222,알루미늄,4
69.0,4762,1,6334,0.010895878237073444,알루미늄,4
69.0,20493,5,7800,0.19038461538461537,알루미늄,4
69.0,5629,9,1685,0.4357373242162302,알루미늄,4
69.0,3007,1,2721,0.01601606400034088,알루미늄,4
69.0,21660,9,8209,0.3441609686081554,알루미늄,4
69.0,30026,4,3752,0.46392262291029324,알루미늄,4
69.0,39262,8,5913,0.7698487979078278,알루미늄,4
69.0,28245,1,9159,0.0446935065058365,알루미늄,4
69.0,17895,2,1393,0.3723586878491838,알루미늄,4
69.0,24166,9,3684,0.855615351933154,알루미늄,4
69.0,10927,2,8496,0.03727926526378995,알루미늄,4
69.0,8609,7,9145,0.09550320520439616,알루미늄,4
69.0,36259,1,6723,0.07816343204271729,알루미늄,4
69.0,135,7,6277,0.0021818786321352625,알루미늄,4
69.0,11570,3,8073,0.0623118392494574,알루미늄,4
69.0,25224,2,4140,0.1766015542953161,알루미늄,4
69.0,1179,9,6393,0.024054842592781508,알루미늄,4
69.0,9474,2,6099,0.04502520013972355,알루미늄,4
69.0,29664,5,2423,0.8871503167112276,알루미늄,4
69.0,25796,3,2166,0.517804809506604,알루미늄,4
69.0,21339,3,7966,0.11646781429772184,알루미늄,4
69.0,18814,3,6912,0.11834490740740741,알루미늄,4
69.0,989,9,5572,0.023151471643933955,알루미늄,4
69.0,23433,5,7477,0.22710224398299714,알루미늄,4
69.0,5223,4,6883,0.04398991845062504,알루미늄,4
69.0,32904,3,5204,0.2749055910169435,알루미늄,4
69.0,12949,8,7279,0.20625543801804277,알루미늄,4
69.0,23239,6,3311,0.6103239530944283,알루미늄,4
69.0,32255,3,3124,0.44890886822913767,알루미늄,4
69.0,11777,9,8123,0.1891087572057871,알루미늄,4
69.0,10523,8,2790,0.4372967638044777,알루미늄,4
69.0,13547,6,1821,0.6468973091707853,알루미늄,4
69.0,28156,7,9216,0.309939865136876,알루미늄,4
69.0,27819,8,7599,0.42444944128804135,알루미늄,4
69.0,38478,7,5193,0.7516975192357606,알루미늄,4
69.0,4255,8,1646,0.2997164844066424,알루미늄,4
69.0,38957,6,7290,0.46468658674777835,알루미늄,4
69.0,39863,5,1775,1.6273933455807308,알루미늄,4
69.0,6866,8,4636,0.1717122456890623,알루미늄,4
69.0,22646,3,4032,0.24419858523119392,알루미늄,4
69.0,5785,4,1225,0.27376515823720793,알루미늄,4
69.0,35647,1,1454,0.3553116839104519,알루미늄,4
69.0,26746,6,9332,0.24922193853780353,알루미늄,4
69.0,4372,7,3133,0.14156917710949823,알루미늄,4
69.0,25752,5,2676,0.6973419120036395,알루미늄,4
69.0,10993,3,6973,0.0685438866684541,알루미늄,4
69.0,2966,8,3155,0.10899653184501251,알루미늄,4
69.0,25565,3,2543,0.4370907350100019,알루미늄,4
69.0,36889,9,9421,0.510732267875191,알루미늄,4
69.0,15927,3,2069,0.33469224788282514,알루미늄,4
69.0,37938,7,7003,0.5495905481501717,알루미늄,4
69.0,27477,6,564,4.236355226641998,알루미늄,4
69.0,38417,6,5961,0.5604107860513629,알루미늄,4
69.0,38203,9,4930,1.0107505070993914,알루미늄,4
69.0,24484,1,9046,0.03922624140063508,알루미늄,4
69.0,14385,8,8497,0.19628411050447472,알루미늄,4
69.0,10128,2,501,0.5859585177471145,알루미늄,4
69.0,11140,2,3711,0.08701119663827478,알루미늄,4
69.0,16708,5,7980,0.1517198794086666,알루미늄,4
69.0,323,9,3226,0.013059651203536483,알루미늄,4
69.0,24891,3,8129,0.13313044547968358,알루미늄,4
69.0,14621,6,2242,0.5670790831167823,알루미늄,4
69.0,9193,3,9965,0.04010995004254019,알루미늄,4
69.0,13591,8,7902,0.1994138339587483,알루미늄,4
69.0,5956,3,4486,0.05772548411483068,알루미늄,4
69.0,3190,1,3401,0.013593614836216118,알루미늄,4
69.0,31844,8,8807,0.4192185728414321,알루미늄,4
69.0,37702,9,5286,0.9303163401273257,알루미늄,4
69.0,15273,1,4757,0.046530970377749954,알루미늄,4
69.0,6600,8,4635,0.16509544580460578,알루미늄,4
69.0,34728,7,7082,0.49747676288938275,알루미늄,4
69.0,21652,2,6424,0.0976952370639089,알루미늄,4
69.0,10015,4,4336,0.1338975346275202,알루미늄,4
69.0,21021,2,200,3.046521739130435,알루미늄,4
69.0,35516,9,4793,0.9665182013624942,알루미늄,4
69.0,32730,8,8156,0.4652749642834296,알루미늄,4
69.0,12461,7,2688,0.4702974033816425,알루미늄,4
69.0,3702,8,3381,0.12694983475431762,알루미늄,4
69.0,33228,6,748,3.862822599395489,알루미늄,4
69.0,34021,1,9050,0.054481543758507486,알루미늄,4
69.0,20703,4,8021,0.14962896310229126,알루미늄,4
69.0,11275,4,3580,0.18257630961055785,알루미늄,4
69.0,27984,7,1757,1.615797678849818,알루미늄,4
69.0,14784,7,3180,0.47164342357123323,알루미늄,4
69.0,4840,1,1992,0.03521331703626099,알루미늄,4
69.0,16137,5,1216,0.9616347254004577,알루미늄,4
69.0,15213,6,496,2.6670757363253856,알루미늄,4
69.0,21862,2,5022,0.12618103532861208,알루미늄,4
69.0,16450,5,4142,0.28779067733154184,알루미늄,4
69.0,16306,6,1040,1.3633779264214048,알루미늄,4
69.0,35341,6,2094,1.4675885552925543,알루미늄,4
69.0,34324,4,7675,0.2592569513288958,알루미늄,4
69.0,17611,9,5310,0.432596413657578,알루미늄,4
69.0,4500,4,3009,0.08669643244180501,알루미늄,4
69.0,12767,7,5045,0.25673000962353315,알루미늄,4
69.0,30375,3,3533,0.3738047477817842,알루미늄,4
69.0,26130,8,6478,0.4676698390539216,알루미늄,4
69.0,31949,3,1563,0.8887312581712983,알루미늄,4
69.0,39661,5,7491,0.3836584577821889,알루미늄,4
69.0,1505,3,1755,0.0372847764152112,알루미늄,4
69.0,25999,8,9024,0.33403998355432213,알루미늄,4
69.0,899,9,1640,0.07150053022269354,알루미늄,4
69.0,13110,3,8593,0.06633306179448388,알루미늄,4
69.0,26127,8,1596,1.898005884275907,알루미늄,4
69.0,14398,8,2561,0.6518287127424184,알루미늄,4
69.0,11867,6,1291,0.7993129693867241,알루미늄,4
69.0,19707,5,263,5.4298231112580595,알루미늄,4
69.0,24378,8,1528,1.8497609833826543,알루미늄,4
69.0,34021,6,1465,2.019350051936489,알루미늄,4
69.0,12650,3,2899,0.18972059330803726,알루미늄,4
69.0,17399,5,1657,0.7608914311703533,알루미늄,4
69.0,38989,3,2220,0.7635918527222875,알루미늄,4
69.0,17061,4,6529,0.15148468038916674,알루미늄,4
69.0,39035,8,5455,0.8296603302381806,알루미늄,4
69.0,8577,6,8122,0.09182788561395244,알루미늄,4
69.0,29658,5,2555,0.8411469412065005,알루미늄,4
69.0,37069,3,4947,0.3257925312662044,알루미늄,4
69.0,7790,8,454,1.9894017748834834,알루미늄,4
69.0,4928,9,5053,0.12720811571257712,알루미늄,4
69.0,22012,4,9613,0.132742949236918,알루미늄,4
69.0,17992,4,2876,0.3626615065207313,알루미늄,4
69.0,25680,4,6848,0.21739130434782608,알루미늄,4
69.0,11055,2,212,1.5114848236259228,알루미늄,4
69.0,20509,5,3321,0.4475035893676167,알루미늄,4
69.0,13835,1,8981,0.022325714995747866,알루미늄,4
69.0,28931,5,5230,0.40085072186660015,알루미늄,4
69.0,2214,9,5800,0.04979010494752624,알루미늄,4
69.0,6224,6,9583,0.05647682263428445,알루미늄,4
69.0,33640,1,747,0.6526589449585782,알루미늄,4
69.0,13928,1,2581,0.07820808696775208,알루미늄,4
69.0,10145,2,7543,0.038984219940937655,알루미늄,4
69.0,24157,6,4149,0.5062927682940886,알루미늄,4
69.0,21361,7,1593,1.3603628192181374,알루미늄,4
69.0,9079,7,5940,0.15506026448055432,알루미늄,4
69.0,12324,8,9513,0.15020178337195325,알루미늄,4
69.0,18094,1,6085,0.04309480428232884,알루미늄,4
69.0,26607,9,5061,0.6857297492332672,알루미늄,4
69.0,30127,8,4930,0.7085163300702589,알루미늄,4
69.0,11897,9,3902,0.397689033494529,알루미늄,4
69.0,27538,3,5753,0.20811825966036623,알루미늄,4
69.0,28220,4,4817,0.3396184407277366,알루미늄,4
69.0,20387,9,5068,0.5246988778696682,알루미늄,4
69.0,33334,5,9291,0.25998355896855146,알루미늄,4
69.0,21076,6,5286,0.3467074635213608,알루미늄,4
69.0,24668,2,543,1.3167854378519763,알루미늄,4
69.0,20615,6,7927,0.22613961090603935,알루미늄,4
69.0,32622,3,1918,0.7394931314321984,알루미늄,4
69.0,29624,1,4129,0.10397997901025269,알루미늄,4
69.0,856,2,9702,0.002557369016996346,알루미늄,4
69.0,39187,8,4056,1.1201726552897122,알루미늄,4
69.0,6449,3,3555,0.0788723781569131,알루미늄,4
69.0,32008,8,198,18.74279022105109,알루미늄,4
69.0,11695,6,4207,0.24172962247186366,알루미늄,4
69.0,5982,9,3773,0.20680118461839847,알루미늄,4
69.0,7552,9,9840,0.10010604453870625,알루미늄,4
69.0,16133,2,8493,0.05505983614809809,알루미늄,4
69.0,10919,4,9522,0.06647610872152665,알루미늄,4
69.0,22640,7,3706,0.6197548824076898,알루미늄,4
69.0,38851,8,3976,1.1329134225643718,알루미늄,4
69.0,18112,6,1212,1.2994690773425168,알루미늄,4
69.0,31849,4,8217,0.224695003113023,알루미늄,4
69.0,699,1,214,0.047338480292563996,알루미늄,4
69.0,1785,9,4223,0.055132864540971285,알루미늄,4
69.0,7933,7,6479,0.12421625273179122,알루미늄,4
69.0,34785,1,3885,0.12976330367634714,알루미늄,4
69.0,24136,3,6306,0.16641156110812338,알루미늄,4
69.0,28943,7,4309,0.6814217630103491,알루미늄,4
69.0,36485,9,2193,2.1700469874501875,알루미늄,4
69.0,36028,1,4417,0.11821257132357525,알루미늄,4
69.0,1305,7,8924,0.014835421822929861,알루미늄,4
69.0,30447,9,723,5.492873895002706,알루미늄,4
69.0,12466,9,4857,0.33477455219271157,알루미늄,4
69.0,15411,8,3628,0.49249796270552704,알루미늄,4
69.0,102,3,5186,0.0008551451231576652,알루미늄,4
69.0,25461,4,2706,0.5454545454545454,알루미늄,4
69.0,22968,1,8779,0.037916569679620836,알루미늄,4
69.0,39984,2,8605,0.13468408155016043,알루미늄,4
69.0,16519,7,9983,0.16786943601223528,알루미늄,4
69.0,30675,6,3375,0.7903381642512077,알루미늄,4
69.0,20881,7,4555,0.4650630776817958,알루미늄,4
69.0,22522,1,5647,0.05780162867034696,알루미늄,4
69.0,21727,2,8697,0.0724121094563676,알루미늄,4
69.0,31315,3,655,2.0786591437105875,알루미늄,4
69.0,24253,7,21,117.16425120772946,알루미늄,4
69.0,9186,7,5221,0.17849320886386916,알루미늄,4
69.0,38634,1,4164,0.13446518815520195,알루미늄,4
69.0,1688,7,290,0.5905047476261869,알루미늄,4
69.0,9933,6,9795,0.08818163659364804,알루미늄,4
69.0,12391,2,1952,0.18399560465668804,알루미늄,4
69.0,36887,8,4283,0.9985415884166252,알루미늄,4
69.0,15454,8,3763,0.4761541631522798,알루미늄,4
69.0,19315,2,1940,0.28858508889884954,알루미늄,4
69.0,35883,2,7807,0.13322492077901102,알루미늄,4
69.0,32853,3,1827,0.7818233740272721,알루미늄,4
69.0,25361,4,1126,1.305686410791052,알루미늄,4
69.0,1992,8,6530,0.03536853319129103,알루미늄,4
69.0,32016,9,883,4.7293318233295585,알루미늄,4
69.0,10601,4,8895,0.06908945751969434,알루미늄,4
69.0,6966,8,4543,0.17777947917962655,알루미늄,4
69.0,585,3,5829,0.0043634898968426235,알루미늄,4
69.0,35447,4,6663,0.30840440503146294,알루미늄,4
69.0,28989,6,9350,0.2696024180423157,알루미늄,4
69.0,10465,8,6562,0.18490297673473535,알루미늄,4
69.0,25981,6,3312,0.6821308548624239,알루미늄,4
69.0,22707,9,345,8.584877126654064,알루미늄,4
69.0,37826,1,602,0.9106360441041937,알루미늄,4
69.0,19182,2,213,2.6103286384976525,알루미늄,4
69.0,25214,8,1505,1.9424334344455678,알루미늄,4
69.0,15970,7,7086,0.22864026637542081,알루미늄,4
69.0,7244,2,9311,0.0225508553853242,알루미늄,4
69.0,16564,4,4845,0.19819027534736244,알루미늄,4
69.0,3432,2,7573,0.013135911906716653,알루미늄,4
69.0,36366,7,3375,1.0931272141706925,알루미늄,4
69.0,7334,4,3107,0.13683920833275026,알루미늄,4
69.0,33174,9,9538,0.45366360644379006,알루미늄,4
69.0,29108,5,5472,0.3854669887278583,알루미늄,4
69.0,34742,3,3151,0.47937852717563784,알루미늄,4
69.0,22302,3,3782,0.2563860851171453,알루미늄,4
69.0,9019,2,1449,0.18041427871295546,알루미늄,4
69.0,26702,9,6769,0.5145323630103991,알루미늄,4
69.0,1244,6,6495,0.01665495196974261,알루미늄,4
69.0,22915,1,2360,0.14072095308278065,알루미늄,4
69.0,14951,1,2527,0.08574640261982186,알루미늄,4
69.0,23579,3,9372,0.10938688786208688,알루미늄,4
69.0,4042,4,5908,0.03966127971897599,알루미늄,4
69.0,11113,9,245,5.916415261756876,알루미늄,4
69.0,30602,7,1469,2.11337693984866,알루미늄,4
69.0,12993,5,8088,0.11640971057497958,알루미늄,4
69.0,36229,7,406,9.05272363818091,알루미늄,4
69.0,36950,6,8153,0.39409339853561504,알루미늄,4
69.0,18736,4,6382,0.1701888009301523,알루미늄,4
69.0,33903,6,2515,1.1722015731696775,알루미늄,4
69.0,2498,2,3089,0.02343988251908361,알루미늄,4
69.0,30366,5,3709,0.5932690166105947,알루미늄,4
69.0,34377,7,7960,0.4381308717500546,알루미늄,4
69.0,26429,2,1455,0.5265003237213008,알루미늄,4
69.0,8131,2,3560,0.06620257287086793,알루미늄,4
69.0,23156,7,9169,0.25620672050276533,알루미늄,4
69.0,6518,1,4594,0.02056242231518111,알루미늄,4
69.0,38658,9,504,10.004658385093167,알루미늄,4
69.0,31227,4,8807,0.20554795839278045,알루미늄,4
69.0,33373,3,9532,0.15222408728493494,알루미늄,4
69.0,34682,9,8914,0.5074870013949723,알루미늄,4
69.0,20756,1,201,1.4965750955368087,알루미늄,4
69.0,25206,6,7657,0.286251284701126,알루미늄,4
69.0,15308,4,7411,0.11974366345365976,알루미늄,4
69.0,27462,3,3510,0.3401709401709402,알루미늄,4
69.0,35520,5,2771,0.9288751510206643,알루미늄,4
69.0,20513,8,1566,1.5187221204212709,알루미늄,4
69.0,36528,4,3031,0.6986358354969662,알루미늄,4
69.0,36612,4,5682,0.37353656856893624,알루미늄,4
69.0,19510,9,6007,0.42363619255795776,알루미늄,4
69.0,27372,9,3025,1.1802515271289975,알루미늄,4
69.0,36931,6,3498,0.9180649812315111,알루미늄,4
69.0,3060,3,9688,0.013732811546332532,알루미늄,4
69.0,30175,7,9818,0.3117979103746151,알루미늄,4
69.0,2761,3,3822,0.031408550042090415,알루미늄,4
69.0,536,9,285,0.24530892448512587,알루미늄,4
69.0,27299,8,8305,0.3811079409121448,알루미늄,4
69.0,38874,3,9467,0.17853321147601967,알루미늄,4
69.0,4110,6,7176,0.04980369347099026,알루미늄,4
69.0,25130,4,8448,0.1724445542380325,알루미늄,4
69.0,39503,5,5074,0.5641577122357229,알루미늄,4
69.0,995,6,3221,0.026861763157539516,알루미늄,4
69.0,37384,6,1202,2.704478043839977,알루미늄,4
69.0,9988,6,6774,0.12821401522445156,알루미늄,4
